TimeStamp,faceId,interocularDistance,glasses,age,ethnicity,gender,dominantEmoji,pitch,yaw,roll,joy,fear,disgust,sadness,anger,surprise,contempt,valence,engagement,smile,innerBrowRaise,browRaise,browFurrow,noseWrinkle,upperLipRaise,lipCornerDepressor,chinRaise,lipPucker,lipPress,lipSuck,mouthOpen,smirk,eyeClosure,attention,eyeWiden,cheekRaise,lidTighten,dimpler,lipStretch,jawDrop,relaxed,smiley,laughing,kissing,disappointed,rage,smirk,wink,stuckOutTongueWinkingEye,stuckOutTongue,flushed,scream
0.0000nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
0.0667nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
0.1333nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
0.2000nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
0.2667nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
0.3333nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
0.4000nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
0.4667nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
329.1333,1,116.7599,no,45-54,caucasian,female,Unknown,-3.5513,0.2124,4.7453,0.0025,0.0042,0.0075,0.0066,0.0046,0.1998,0.5384,-16.4618,5.9706,1.7527,0.148,0.013,0.0009,0,0,0,0.0043,0.0129,8.5186,61.3925,0.6958,10.941,0,98.7352,0,7.0121,0.0437,0.8124,22.4326,0.0095,0.005,0.1558,0.1002,0.0018,0.0018,0.0046,0,0.0018,2.2978,2.2978,0.0018,0.0282
329.2,1,117.1465,no,45-54,caucasian,female,Unknown,-2.7919,-0.1496,4.7354,0.0025,0.0043,0.0047,0.0058,0.0047,0.2002,0.4511,-20.517,9.202,1.7391,0.1927,0.0247,0.0006,0,0,0,0.0058,0.0142,9.675,67.9263,0.6996,9.2584,0,98.7508,0,2.7102,0.0309,1.0043,27.5823,0.0087,0.0049,0.1558,0.1002,0.0018,0.0018,0.0047,0,0.0018,2.2978,2.2978,0.0018,0.0281
329.2667,1,116.8545,no,45-54,caucasian,female,Unknown,-3.292,-0.1775,4.8644,0.0025,0.0042,0.0036,0.0056,0.0045,0.1999,0.4103,-21.808,11.7829,1.7676,0.2386,0.0445,0.0004,0,0,0,0.0055,0.0151,7.8786,71.7714,0.6107,8.3818,0,98.7439,0.0001,0.9819,0.022,1.2825,31.6863,0.0069,0.0048,0.1556,0.1001,0.0018,0.0018,0.0045,0,0.0018,2.2978,2.2978,0.0018,0.028
329.3333,1,114.7397,no,45-54,caucasian,female,Unknown,-2.9776,-0.8534,4.1533,0.0025,0.0042,0.0021,0.0051,0.0044,0.2004,0.4426,-23.7808,19.065,1.8478,0.2828,0.0787,0.0003,0,0,0,0.0086,0.017,6.0606,79.6802,0.6014,9.1559,0,98.5647,0.0001,0.4528,0.0162,1.9727,37.9979,0.0058,0.0047,0.1549,0.0997,0.0018,0.0018,0.0044,0,0.0018,2.2978,2.2978,0.0018,0.028
329.4,1,114.9706,no,45-54,caucasian,female,Unknown,-3.03,-0.7339,3.7178,0.0025,0.0043,0.0012,0.0042,0.0046,0.2013,0.5873,-27.3723,29.8032,1.7684,0.2987,0.1424,0.0002,0,0,0,0.0146,0.0214,9.2312,87.864,0.62,11.7758,0,98.5981,0.0003,0.2047,0.0105,3.4367,42.9576,0.0056,0.0046,0.1518,0.0981,0.0018,0.0018,0.0046,0,0.0018,2.2978,2.2978,0.0018,0.0281
329.4667,1,110.6806,no,45-54,caucasian,female,Unknown,-3.088,-1.5888,1.6051,0.0027,0.0041,0.0012,0.0041,0.0043,0.2036,0.5065,-26.2783,30.4799,2.396,0.2497,0.2263,0.0001,0,0,0,0.0174,0.0281,7.2363,88.2301,0.8102,10.8169,0,98.341,0.0007,0.1144,0.007,2.7774,42.7251,0.0073,0.0045,0.1433,0.0936,0.0018,0.0018,0.0043,0,0.0018,2.2978,2.2978,0.0018,0.0281
329.5333,1,114.2464,no,45-54,caucasian,female,Unknown,-0.6025,-0.9025,2.8301,0.0051,0.0034,0.0011,0.0034,0.0032,0.2104,0.8267,-21.0792,27.0263,6.2067,0.2262,0.3963,0.0001,0,0,0,0.0187,0.031,5.2803,85.6976,1.3666,18.1486,0.4197,98.5507,0.0005,0.2025,0.0091,2.5825,42.8687,0.0088,0.0046,0.1307,0.0864,0.0018,0.0018,0.0032,0,0.0018,2.2978,2.2978,0.0018,0.0282
329.6,1,114.1437,no,45-54,caucasian,female,Unknown,-0.4413,-0.3523,2.7985,0.0358,0.0017,0.0008,0.0017,0.0014,0.2195,1.3331,-6.2628,17.8974,18.028,0.1761,0.4792,0.0001,0,0,0,0.0172,0.0296,2.9379,78.1944,2.2489,31.0384,76.6627,98.6998,0.0002,0.2672,0.0108,2.349,44.0496,0.0091,0.0073,0.1089,0.0747,0.0018,0.0018,0.0014,0.0001,0.0018,2.2979,2.2979,0.0018,0.0284
329.6667,1,113.8235,no,45-54,caucasian,female,Unknown,0.4429,0.4608,4.3414,0.357,0.0008,0.0003,0.0006,0.0005,0.2311,0.9943,7.3764,20.0998,31.9406,0.1176,0.4031,0.0001,0,0,0,0.029,0.0255,1.9418,80.2759,3.5278,38.0669,53.7459,98.6716,0.0001,0.3629,0.0175,2.3588,42.995,0.0114,0.0441,0.0825,0.0588,0.0018,0.0018,0.0005,0.0007,0.0018,2.2979,2.2979,0.0018,0.0285
329.7333,1,115.4234,no,45-54,caucasian,female,Unknown,0.2634,2.2353,4.8782,7.3892,0.0003,0.0001,0.0002,0.0002,0.2428,0.1486,26.3379,52.6739,50.7494,0.0828,0.3105,0.0001,0.0001,0,0,0.0315,0.0216,0.7963,81.4002,4.7537,33.3774,47.5168,98.1163,0,0.7044,0.0426,1.7861,41.3339,0.0149,1.0146,0.0548,0.0404,0.0018,0.0018,0.0002,0.0009,0.0018,2.2979,2.2979,0.0018,0.0285
329.8,1,113.3229,no,45-54,caucasian,female,Unknown,-0.0759,3.7288,6.0565,19.2697,0.0002,0.0001,0.0001,0.0001,0.2446,0.0656,34.4176,74.2039,57.3962,0.0713,0.2144,0.0002,0,0,0,0.0237,0.0176,0.4087,78.0074,5.0293,30.3685,13.1409,97.4772,0,1.4371,0.0943,1.1229,36.1814,0.0152,3.4014,0.03,0.0232,0.0018,0.0018,0.0001,0.001,0.0018,2.2979,2.2979,0.0018,0.0286
329.8667,1,114.4177,no,45-54,caucasian,female,Unknown,-0.2334,2.5351,5.9401,33.8291,0.0001,0.0001,0.0001,0.0001,0.2487,0.0384,40.4307,84.7201,61.9897,0.067,0.1534,0.0003,0,0,0,0.0178,0.0144,0.2168,76.2923,5.4691,28.5552,2.7758,98.0023,0,3.548,0.1902,0.6841,30.9048,0.0183,7.0766,0.0139,0.0112,0.0018,0.0018,0.0001,0.0011,0.0018,2.2979,2.2979,0.0018,0.0286
329.9333,1,113.8565,no,45-54,caucasian,female,Unknown,0.5801,2.337,5.7543,60.6508,0.0001,0,0.0001,0,0.2539,0.0151,49.3183,93.4993,68.6623,0.0591,0.0935,0.0004,0,0,0,0.0115,0.0106,0.1234,74.8271,6.0057,24.486,2.6448,98.0784,0,7.9063,0.4203,0.4196,25.3772,0.0208,12.2512,0.0057,0.0049,0.0018,0.0018,0,0.0011,0.0018,2.2978,2.2978,0.0018,0.0286
330,1,115.0439,no,45-54,caucasian,female,Unknown,0.7154,1.7063,5.9024,74.9795,0.0001,0,0,0,0.2662,0.0096,58.5084,96.1884,72.5979,0.0652,0.0577,0.001,0,0,0,0.0063,0.0079,0.1502,72.9833,7.0899,22.9546,3.5031,98.3023,0,19.6808,0.9571,0.3606,18.8993,0.0263,17.9254,0.0042,0.0035,0.0018,0.0018,0,0.0011,0.0018,2.2978,2.2978,0.0018,0.0287
330.0667,1,118.7199,no,45-54,caucasian,female,Unknown,2.0426,-0.172,4.5363,66.6624,0.0001,0,0,0,0.2987,0.0125,57.187,94.4458,69.8343,0.0895,0.0328,0.0029,0.0001,0,0,0.005,0.0064,0.1361,72.9017,9.6732,23.5205,26.3258,98.7452,0,23.2334,1.5539,0.3123,14.1996,0.0326,23.2784,0.0049,0.0043,0.0018,0.0018,0,0.0011,0.0018,2.2978,2.2978,0.0018,0.0287
330.1333,1,116.6146,no,45-54,caucasian,female,Unknown,0.8659,-1.615,4.4043,25.7643,0.0003,0.0001,0.0001,0.0001,0.3853,0.0641,47.8331,77.1042,58.4994,0.1163,0.0179,0.0066,0.0002,0,0,0.006,0.0051,0.1557,78.3023,15.3571,30.9244,52.5886,98.3325,0,32.2747,2.2221,0.1638,10.8715,0.0453,25.9782,0.0093,0.0087,0.0018,0.0018,0.0001,0.0012,0.0018,2.2978,2.2978,0.0018,0.0287
330.2,1,117.9717,no,45-54,caucasian,female,Unknown,0.7151,-0.0102,4.3762,1.8176,0.001,0.0004,0.0003,0.0003,0.4736,0.5135,32.215,19.5094,40.0793,0.1585,0.0143,0.0116,0.0004,0,0.0001,0.0044,0.0047,0.0984,73.0886,19.9413,37.5448,51.5166,98.7847,0,35.3608,2.1354,0.0889,6.4997,0.0672,26.1406,0.019,0.0185,0.0018,0.0018,0.0003,0.0017,0.0018,2.2978,2.2978,0.0018,0.0287
330.2667,1,117.8857,no,45-54,caucasian,female,Unknown,0.3711,-0.8831,4.5057,0.2669,0.0026,0.0025,0.0007,0.0007,0.5682,2.075,27.312,4.7448,27.8109,0.1998,0.0107,0.0188,0.0005,0,0.0001,0.0033,0.0042,0.0856,57.9879,23.9982,42.1764,22.5972,98.5563,0,42.4752,1.8862,0.0564,3.6342,0.0883,26.1584,0.0433,0.0389,0.0018,0.0018,0.0007,0.0031,0.0018,2.2978,2.2978,0.0018,0.0287
330.3333,1,115.7779,no,45-54,caucasian,female,Unknown,-0.7571,2.0475,5.4906,0.195,0.0049,0.0075,0.0007,0.0009,0.8666,7.3491,29.8554,2.6747,24.8404,0.2013,0.0079,0.0312,0.0004,0,0.0002,0.003,0.0032,0.1599,47.287,33.4614,52.5006,10.8643,98.1845,0,48.3002,1.7889,0.0674,2.3045,0.1186,26.1686,0.0805,0.0451,0.0018,0.0018,0.0009,0.017,0.0018,2.2978,2.2978,0.0018,0.0287
330.4,1,114.7255,no,45-54,caucasian,female,Unknown,-0.4329,1.916,5.1605,0.3777,0.0055,0.0112,0.0005,0.0007,1.1721,8.7408,40.2061,4.218,28.1409,0.2024,0.0053,0.0384,0.0003,0,0.0003,0.0035,0.0024,0.3275,40.3633,40.2527,56.6037,21.5432,98.2308,0,60.8652,1.7359,0.0841,1.4479,0.1598,26.1874,0.1916,0.0937,0.0018,0.0018,0.0007,0.0513,0.0018,2.2978,2.2978,0.0018,0.0287
330.4667,1,114.7736,no,45-54,caucasian,female,Unknown,-0.1868,0.2863,5.1989,0.3899,0.0038,0.009,0.0006,0.0007,0.8713,8.7746,48.0581,4.791,29.0746,0.1957,0.0034,0.0408,0.0003,0,0.0004,0.0048,0.0018,1.3109,42.1967,33.6059,57.3022,29.3284,98.7166,0,80.2715,1.4583,0.0916,1.094,0.1624,26.2098,0.5387,0.4417,0.0018,0.0018,0.0007,0.0913,0.0018,2.2978,2.2978,0.0018,0.0286
330.5333,1,116.0543,no,45-54,caucasian,female,Unknown,-1.415,-0.8272,4.4311,0.2613,0.0027,0.005,0.0007,0.0008,0.5729,11.3572,47.4147,3.9503,27.6625,0.2028,0.0031,0.0365,0.0003,0,0.0007,0.0078,0.0013,3.0623,52.2187,24.2103,59.0046,18.4502,98.5721,0,91.0282,1.2045,0.1114,0.8946,0.1479,26.227,0.8754,0.6086,0.0018,0.0018,0.0008,0.1496,0.0018,2.2978,2.2978,0.0018,0.0286
330.6,1,117.5124,no,45-54,caucasian,female,Unknown,-0.4447,-0.2487,3.8112,0.1408,0.0025,0.0108,0.0012,0.0009,0.448,26.1869,48.2265,2.5449,24.483,0.1788,0.0034,0.0213,0.0004,0,0.0006,0.0067,0.0012,2.819,43.3713,18.7158,66.3487,34.8728,98.7261,0,94.1584,1.0071,0.0979,0.6603,0.1649,26.2364,1.0785,0.812,0.0018,0.0018,0.0009,0.4367,0.0018,2.2978,2.2978,0.0018,0.0285
330.6667,1,117.2786,no,45-54,caucasian,female,Unknown,-0.8262,0.0048,4.3656,0.2328,0.0017,0.0136,0.0012,0.0007,0.3678,18.5225,55.0464,4.1643,28.0475,0.1631,0.0039,0.0169,0.0006,0,0.0007,0.0049,0.0009,1.9048,36.1738,14.3187,64.6767,45.7387,98.786,0,96.1968,0.95,0.1321,0.4789,0.2037,26.2521,1.2097,0.9434,0.0018,0.0018,0.0007,0.6374,0.0018,2.2978,2.2978,0.0018,0.0284
330.7333,1,117.345,no,45-54,caucasian,female,Unknown,-1.6131,-1.5469,4.8566,4.5811,0.0005,0.0027,0.0003,0.0002,0.332,1.1853,73.0816,38.6929,46.7783,0.1286,0.0032,0.0147,0.0006,0,0.0006,0.006,0.0008,0.7867,42.5349,12.0552,50.2103,9.849,98.3547,0,98.3632,0.9672,0.1721,0.3543,0.1979,26.7325,1.3208,1.0277,0.0018,0.0018,0.0002,0.6451,0.0018,2.2978,2.2978,0.0018,0.0283
330.8,1,117.415,no,45-54,caucasian,female,Unknown,-0.951,1.1118,3.5321,44.334,0.0002,0.0006,0.0001,0.0001,0.3386,0.0638,85.4087,87.9166,63.8919,0.1191,0.0037,0.0086,0.0005,0,0.0005,0.0086,0.0009,0.5269,47.9725,12.4919,34.6774,1.0395,98.4897,0,98.5132,0.7462,0.2801,0.3599,0.1679,29.9476,1.439,1.0555,0.0018,0.0018,0.0001,0.6452,0.0018,2.2978,2.2978,0.0018,0.0282
330.8667,1,116.7906,no,45-54,caucasian,female,Unknown,-0.7577,0.8154,4.3157,89.8366,0.0001,0.0005,0,0,0.4276,0.0053,87.8293,98.2068,78.0217,0.1175,0.0045,0.0062,0.0005,0,0.0004,0.0093,0.0011,0.4883,39.9463,17.691,21.1916,0.1405,98.5754,0,98.9809,0.6004,0.2401,0.3586,0.2041,33.5829,1.67,1.0809,0.0018,0.0018,0,0.6451,0.0018,2.2978,2.2978,0.0018,0.0282
330.9333,1,117.5186,no,45-54,caucasian,female,Unknown,-0.4715,0.3597,4.0601,97.4209,0.0001,0.0006,0,0,0.5629,0.0012,89.8657,99.4368,86.2156,0.1194,0.0057,0.0062,0.0004,0,0.0002,0.01,0.0011,0.4878,33.1564,23.8295,13.3437,0.044,98.6979,0,98.8678,0.5576,0.2208,0.3533,0.2295,35.8433,2.1508,1.1059,0.0018,0.0018,0,0.6451,0.0019,2.2978,2.2978,0.0018,0.0282
331,1,118.8743,no,45-54,caucasian,female,Unknown,-1.278,0.1832,3.4521,99.0338,0.0001,0.0014,0,0,0.8304,0.0005,94.3155,99.729,91.3552,0.1818,0.0089,0.0068,0.0005,0,0.0002,0.0091,0.0018,0.4385,18.3109,32.4854,8.4516,0.0248,98.7425,0,97.7981,0.6236,0.2238,0.3856,0.2771,35.6475,3.3467,1.1293,0.0018,0.0018,0,0.645,0.0019,2.2978,2.2978,0.0018,0.0282
331.0667,1,118.2269,no,45-54,caucasian,female,Unknown,-2.1517,-1.4428,4.0337,99.6683,0.0001,0.0026,0,0,1.3995,0.0002,97.6916,99.8722,96.6286,0.2164,0.0099,0.0074,0.0005,0,0.0001,0.0087,0.0027,0.3646,7.0965,44.1886,3.3292,0.0361,98.388,0,96.9154,0.6201,0.2234,0.4649,0.3336,31.9617,6.4713,1.1514,0.0018,0.0018,0,0.645,0.0019,2.2978,2.2978,0.0018,0.0282
331.1333,1,120.7429,no,45-54,caucasian,female,Unknown,-0.7385,-1.8406,3.8493,99.7521,0.0001,0.0027,0,0,1.784,0.0002,97.7906,99.892,97.8054,0.2369,0.0094,0.0081,0.0005,0,0.0001,0.0126,0.0031,0.2001,6.9059,49.6575,2.168,0.0281,98.2568,0,94.772,0.6606,0.3278,0.6421,0.3008,27.5285,10.4756,1.1701,0.0018,0.0018,0,0.645,0.0019,2.2978,2.2978,0.0018,0.0282
331.2,1,118.8612,no,45-54,caucasian,female,Unknown,0.054,0.2787,5.3503,99.7744,0.0001,0.0028,0,0,1.9735,0.0001,97.9343,99.8969,98.1317,0.2597,0.0094,0.0113,0.0004,0,0.0001,0.0158,0.003,0.1028,6.4952,51.9335,1.8407,0.0049,98.7185,0,88.0245,0.7549,0.3655,0.7415,0.2694,25.4688,14.3625,1.1793,0.0018,0.0018,0,0.6449,0.0019,2.2978,2.2978,0.0018,0.0282
331.2667,1,119.0581,no,45-54,caucasian,female,Unknown,0.3783,0.8382,5.2276,99.7825,0.0002,0.0036,0,0,2.5421,0.0002,98.3347,99.8906,97.7187,0.29,0.0106,0.0127,0.0003,0,0,0.017,0.0028,0.0596,5.171,57.6692,2.242,0.0016,98.569,0,74.4117,0.8033,0.411,0.979,0.2634,25.5478,18.2254,1.176,0.0018,0.0018,0,0.6444,0.0019,2.2978,2.2978,0.0018,0.0282
331.3333,1,117.9501,no,45-54,caucasian,female,Unknown,-0.6763,2.7371,5.0549,99.7618,0.0003,0.0051,0,0,3.2557,0.0002,99.0423,99.8705,96.5367,0.3471,0.0101,0.0174,0.0002,0,0,0.0088,0.0029,0.0319,2.7868,63.2995,3.4025,0.0034,97.9216,0,68.8751,1.0208,0.3757,1.2597,0.2225,25.619,22.6475,1.1604,0.0018,0.0018,0,0.643,0.0019,2.2978,2.2978,0.0018,0.0282
331.4,1,119.5295,no,45-54,caucasian,female,Unknown,-0.1947,0.2103,4.338,99.7825,0.0003,0.0053,0,0,3.626,0.0002,98.8793,99.8757,96.8228,0.3839,0.0092,0.0204,0.0002,0,0,0.0106,0.0031,0.0454,3.2751,65.7588,3.108,0.017,98.7357,0,62.7397,0.9691,0.4083,1.4735,0.2117,25.6657,27.0285,1.1575,0.0018,0.0018,0,0.6291,0.0019,2.2978,2.2978,0.0018,0.0282
331.4667,1,119.171,no,45-54,caucasian,female,Unknown,-0.189,-0.7827,3.9968,99.7988,0.0003,0.0048,0,0,3.611,0.0002,98.6231,99.8841,97.3116,0.3876,0.0084,0.0281,0.0002,0,0,0.0097,0.0031,0.0873,4.0768,65.672,2.6028,0.0407,98.5845,0,53.9209,0.9005,0.4595,1.664,0.1833,25.7049,30.641,1.111,0.0018,0.0018,0,0.5948,0.0019,2.2978,2.2978,0.0018,0.0282
331.5333,1,117.9085,no,45-54,caucasian,female,Unknown,0.0193,0.3814,4.9614,99.8147,0.0004,0.0047,0,0,4.9967,0.0002,97.8308,99.8784,96.9754,0.3062,0.0084,0.0362,0.0001,0,0,0.0116,0.0033,0.2216,6.655,73.2761,2.8372,0.0215,98.6923,0,42.0597,0.8248,0.4849,1.6636,0.1909,25.6971,34.4813,0.764,0.0018,0.0018,0,0.5548,0.0019,2.2978,2.2978,0.0018,0.0282
331.6,1,117.0987,no,45-54,caucasian,female,Unknown,0.4006,0.5007,4.6572,99.7495,0.0006,0.0039,0,0,6.0476,0.0003,95.8341,99.8302,94.635,0.3029,0.0087,0.0556,0.0001,0,0,0.014,0.0034,0.693,12.8206,77.7931,4.7644,0.0044,98.6611,0,28.1549,1.0079,0.4998,1.7674,0.1672,25.6861,38.0688,0.5976,0.0018,0.0018,0,0.4965,0.0019,2.2978,2.2978,0.0018,0.0282
331.6667,1,115.9101,no,45-54,caucasian,female,Unknown,-0.9068,2.1567,5.4386,99.6258,0.0007,0.0025,0,0,6.0809,0.0004,92.8197,99.7587,92.1712,0.3669,0.01,0.0831,0.0001,0,0,0.0142,0.004,1.513,21.9568,77.9156,6.5378,0.0023,98.1452,0,28.2789,1.2487,0.3706,2.1159,0.1424,25.6826,41.8195,0.3945,0.0018,0.0018,0,0.2094,0.0019,2.2978,2.2978,0.0018,0.0282
331.7333,1,115.8075,no,45-54,caucasian,female,Unknown,-1.3749,0.0544,5.3192,99.6533,0.0006,0.001,0,0,5.5492,0.0003,88.1559,99.7819,92.8808,0.3558,0.0088,0.0961,0.0001,0,0,0.0138,0.005,3.052,35.9626,75.7827,5.8565,0.002,98.7741,0,42.7786,1.2529,0.4325,3.0407,0.1095,25.6733,46.3324,0.2642,0.0018,0.0018,0,0.0086,0.0019,2.2978,2.2978,0.0018,0.0282
331.8,1,117.8365,no,45-54,caucasian,female,Smiley,-2.4383,-0.8182,5.2946,99.6931,0.0005,0.0002,0,0,4.7367,0.0003,81.864,99.8153,94.0447,0.3658,0.0104,0.1067,0.0001,0,0,0.0156,0.0063,3.8503,56.1148,72.0799,4.8998,0.0019,98.5746,0,52.2122,1.2045,0.5449,4.1362,0.0953,25.1738,50.9155,0.1817,0.0018,0.0018,0,0.0003,0.0019,2.2978,2.2978,0.0018,0.0282
331.8667,1,117.7982,no,45-54,caucasian,female,Smiley,-2.2206,-0.7048,4.8222,99.7295,0.0003,0,0,0,3.4572,0.0002,73.9523,99.8525,95.6218,0.2681,0.0102,0.1037,0.0001,0,0,0.0342,0.0066,2.8387,83.5809,64.8474,3.4363,0.0063,98.6061,0,61.0322,1.0245,0.7416,5.2784,0.0849,21.0549,54.9249,0.1568,0.0018,0.0018,0,0,0.0019,2.2978,2.2978,0.0018,0.0282
331.9333,1,117.3431,no,45-54,caucasian,female,Smiley,-1.2352,-0.6969,4.7952,99.6679,0.0002,0,0,0,2.2073,0.0002,71.1243,99.8499,95.5004,0.2327,0.0121,0.0982,0.0001,0,0,0.0516,0.0073,2.5958,93.274,54.6055,3.5368,0.009,98.6083,0,65.217,1.1581,0.9674,8.0303,0.06,15.4411,57.1875,0.1352,0.0018,0.0018,0,0,0.0019,2.2978,2.2978,0.0018,0.0282
332,1,115.9669,no,45-54,caucasian,female,Smiley,-2.9938,0.5912,6.0438,99.5559,0.0001,0,0,0,1.2998,0.0002,70.5966,99.8395,95.0309,0.1609,0.015,0.0512,0.0001,0,0,0.0796,0.0093,2.4789,95.2406,42.6135,3.8807,0.0287,98.637,0,72.4192,1.0112,1.2436,12.284,0.044,11.8977,57.81,0.116,0.0018,0.0018,0,0,0.0018,2.2978,2.2978,0.0018,0.0282
332.0667,1,113.5151,no,45-54,caucasian,female,Smiley,-1.0069,-0.8771,4.4793,99.5793,0.0001,0,0,0,0.8521,0.0002,70.5099,99.8681,96.4061,0.1064,0.0166,0.019,0.0001,0,0,0.0965,0.0076,2.7705,95.3079,33.1217,3.0379,14.8377,98.558,0,68.8586,0.4624,2.0448,17.9826,0.0319,11.7758,56.9277,0.1245,0.0018,0.0018,0,0,0.0018,2.2978,2.2978,0.0018,0.0282
332.1333,1,111.9271,no,45-54,caucasian,female,Smiley,-1.3676,-1.3751,2.9104,99.5514,0,0,0,0,0.546,0.0002,70.083,99.8808,97.1147,0.0838,0.0206,0.006,0,0,0,0.095,0.0064,4.1722,95.3662,23.156,2.4923,97.3647,98.4093,0,59.4527,0.2071,3.3723,24.185,0.0204,15.7577,53.8064,0.1571,0.0018,0.0018,0,0,0.0019,2.2978,2.2978,0.0018,0.0282
332.2,1,111.6261,no,45-54,caucasian,female,Unknown,-2.3148,-1.6606,2.5241,99.5539,0,0,0,0,0.4077,0.0002,69.8994,99.893,97.872,0.0652,0.0226,0.0024,0,0,0,0.0966,0.0057,5.3205,94.8504,16.6382,1.9282,97.1235,98.3174,0,47.9894,0.0798,5.6963,29.1099,0.0166,20.9993,49.8029,0.15,0.0018,0.0018,0,0,0.0019,2.2978,2.2978,0.0018,0.0281
332.2667,1,111.6636,no,45-54,caucasian,female,Unknown,-2.3153,-2.305,3.2562,99.474,0,0,0,0,0.3019,0.0002,70.2677,99.8888,97.6028,0.0426,0.0237,0.0008,0,0,0,0.1101,0.0055,4.6859,94.2683,9.9482,2.1795,12.5017,98.0904,0,17.4394,0.0304,7.0433,38.4337,0.0102,26.5828,45.9124,0.1372,0.0018,0.0018,0,0,0.0019,2.2978,2.2978,0.0018,0.0281
332.3333,1,115.8302,no,45-54,caucasian,female,Unknown,-0.5562,-1.0277,4.5028,99.032,0,0,0,0,0.2393,0.0003,68.4662,99.8251,94.4304,0.0392,0.0464,0.0003,0,0,0,0.1214,0.0061,3.2626,92.8729,4.7508,4.7574,0.0019,98.5145,0,7.3117,0.0155,10.3238,47.8942,0.006,32.5792,42.0398,0.1307,0.0018,0.0018,0,0,0.0019,2.2978,2.2978,0.0018,0.0281
332.4,1,112.7563,no,45-54,caucasian,female,Unknown,-0.8894,-0.0565,3.8861,97.7621,0,0,0,0,0.212,0.0006,63.1688,99.6496,89.5529,0.0245,0.1203,0.0001,0,0,0,0.1206,0.0068,3.4794,87.4368,1.9746,8.3788,0.0011,98.7735,0,2.3355,0.0049,17.4887,59.3265,0.0044,38.7112,37.5935,0.126,0.0018,0.0018,0,0,0.0019,2.2978,2.2978,0.0018,0.0281
332.4667,1,112.0339,no,45-54,caucasian,female,Unknown,-0.1071,0.5841,4.6786,79.6181,0.0001,0,0,0,0.2018,0.0045,50.9515,97.2557,74.9746,0.0173,0.2896,0,0,0,0,0.1448,0.0112,2.9327,77.6786,0.692,17.5077,0.0292,98.6389,0,0.5222,0.0017,29.4685,63.8911,0.0031,44.5148,33.1753,0.1226,0.0018,0.0018,0,0,0.0019,2.2978,2.2978,0.0018,0.0282
332.5333,1,114.0123,no,45-54,caucasian,female,Unknown,-1.0794,0.53,5.2551,5.3101,0.0002,0.0001,0.0002,0.0002,0.2019,0.1045,24.6963,46.9501,49.145,0.0222,0.6124,0,0,0,0,0.2419,0.0232,2.2985,79.1083,0.3426,28.921,0.0003,98.6534,0,0.1315,0.001,47.3256,67.4501,0.0028,45.2044,29.4517,0.1205,0.0018,0.0018,0.0002,0.0001,0.0019,2.2978,2.2978,0.0018,0.0283
